10:59:34.832535 ARP, Request who-has 192.168.163.1 (Broadcast) tell 192.168.163.129, length 46
10:59:52.672429 IP 192.168.163.129.44654 > 192.168.163.2.telnets: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:52.672448 IP 192.168.163.129.44654 > 192.168.163.131.3077: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:52.672493 IP 192.168.163.129.44654 > 192.168.163.133.1105: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:52.672540 IP 192.168.163.2.telnets > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 32767, length 0
10:59:52.672629 IP 192.168.163.131.3077 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:52.672653 IP 192.168.163.133.1105 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:52.772567 IP 192.168.163.129.44655 > 192.168.163.1.1036: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:52.772646 IP 192.168.163.129.44655 > 192.168.163.2.telnets: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:52.772667 IP 192.168.163.129.44655 > 192.168.163.131.3077: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:52.772712 IP 192.168.163.129.44655 > 192.168.163.133.1105: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:52.772742 IP 192.168.163.129.44655 > 192.168.163.254.font-service: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:52.772792 IP 192.168.163.2.telnets > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 32767, length 0
10:59:52.772835 IP 192.168.163.131.3077 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:52.772862 IP 192.168.163.133.1105 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:52.875345 IP 192.168.163.129.44656 > 192.168.163.1.1036: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:52.875420 IP 192.168.163.129.44654 > 192.168.163.133.3077: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:52.875450 IP 192.168.163.129.44654 > 192.168.163.254.19780: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:52.875470 IP 192.168.163.129.44654 > 192.168.163.1.1073: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:52.875489 IP 192.168.163.129.44654 > 192.168.163.2.1009: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:52.875548 IP 192.168.163.2.1009 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 32767, length 0
10:59:52.875577 IP 192.168.163.133.3077 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:52.975581 IP 192.168.163.129.44655 > 192.168.163.1.1073: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:52.975651 IP 192.168.163.129.44655 > 192.168.163.2.1009: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:52.975706 IP 192.168.163.129.44655 > 192.168.163.133.3077: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:52.975737 IP 192.168.163.129.44655 > 192.168.163.254.19780: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:52.975756 IP 192.168.163.129.44654 > 192.168.163.254.1047: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:52.975783 IP 192.168.163.2.1009 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 32767, length 0
10:59:52.975824 IP 192.168.163.133.3077 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.078354 IP 192.168.163.129.44675 > 192.168.163.1.loc-srv: Flags [S], seq 1340493561, win 1024, options [mss 1460], length 0
10:59:53.078431 IP 192.168.163.129.44656 > 192.168.163.1.1073: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:53.078451 IP 192.168.163.129.44655 > 192.168.163.254.1047: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.078471 IP 192.168.163.129.44654 > 192.168.163.131.3128: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.078510 IP 192.168.163.129.44654 > 192.168.163.133.3128: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.078628 IP 192.168.163.133.3128 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:53.078657 IP 192.168.163.131.3128 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:53.078846 IP 192.168.163.1.loc-srv > 192.168.163.129.44675: Flags [S.], seq 552174618, ack 1340493562, win 8192, options [mss 1460], length 0
10:59:53.078942 IP 192.168.163.129.44675 > 192.168.163.1.loc-srv: Flags [R], seq 1340493562, win 0, length 0
10:59:53.178637 IP 192.168.163.129.44655 > 192.168.163.131.3128: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.178695 IP 192.168.163.129.44655 > 192.168.163.133.3128: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.178795 IP 192.168.163.131.3128 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.178846 IP 192.168.163.133.3128 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.278936 IP 192.168.163.129.44654 > 192.168.163.133.3737: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.279015 IP 192.168.163.129.44654 > 192.168.163.254.2382: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.279057 IP 192.168.163.129.44654 > 192.168.163.1.23502: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.279081 IP 192.168.163.129.44654 > 192.168.163.2.880: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.279101 IP 192.168.163.129.44654 > 192.168.163.131.3737: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.279154 IP 192.168.163.133.3737 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:53.279186 IP 192.168.163.2.880 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 32767, length 0
10:59:53.279238 IP 192.168.163.131.3737 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:53.379196 IP 192.168.163.129.44655 > 192.168.163.1.23502: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.379274 IP 192.168.163.129.44655 > 192.168.163.2.880: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.379295 IP 192.168.163.129.44655 > 192.168.163.131.3737: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.379340 IP 192.168.163.129.44655 > 192.168.163.133.3737: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.379371 IP 192.168.163.129.44655 > 192.168.163.254.2382: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.379415 IP 192.168.163.2.880 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 32767, length 0
10:59:53.379460 IP 192.168.163.131.3737 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.379500 IP 192.168.163.133.3737 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.481886 IP 192.168.163.129.44656 > 192.168.163.1.23502: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:53.481949 IP 192.168.163.129.44654 > 192.168.163.131.1077: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.482013 IP 192.168.163.129.44654 > 192.168.163.133.1077: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.482050 IP 192.168.163.129.44654 > 192.168.163.254.2047: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.482089 IP 192.168.163.129.44654 > 192.168.163.1.19842: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.482145 IP 192.168.163.131.1077 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:53.482176 IP 192.168.163.133.1077 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:53.582218 IP 192.168.163.129.44655 > 192.168.163.1.19842: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.582302 IP 192.168.163.129.44655 > 192.168.163.131.1077: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.582357 IP 192.168.163.129.44655 > 192.168.163.133.1077: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.582391 IP 192.168.163.129.44655 > 192.168.163.254.2047: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.582411 IP 192.168.163.129.44654 > 192.168.163.254.2717: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.582555 IP 192.168.163.133.1077 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.582622 IP 192.168.163.131.1077 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.684922 IP 192.168.163.129.44656 > 192.168.163.1.19842: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:53.684989 IP 192.168.163.129.44655 > 192.168.163.254.2717: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.685033 IP 192.168.163.129.44654 > 192.168.163.131.898: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.685064 IP 192.168.163.129.44654 > 192.168.163.133.898: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.685096 IP 192.168.163.129.44654 > 192.168.163.254.time: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.685194 IP 192.168.163.133.898 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:53.685223 IP 192.168.163.131.898 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:53.785251 IP 192.168.163.129.44655 > 192.168.163.131.898: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.785333 IP 192.168.163.129.44655 > 192.168.163.133.898: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.785389 IP 192.168.163.129.44655 > 192.168.163.254.time: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.785416 IP 192.168.163.129.44654 > 192.168.163.254.458: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.785446 IP 192.168.163.129.44654 > 192.168.163.1.2967: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.785480 IP 192.168.163.131.898 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.785509 IP 192.168.163.133.898 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.888023 IP 192.168.163.129.44655 > 192.168.163.1.2967: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.888100 IP 192.168.163.129.44655 > 192.168.163.254.458: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.888122 IP 192.168.163.129.44654 > 192.168.163.133.1043: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.888151 IP 192.168.163.129.44654 > 192.168.163.254.14000: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.888241 IP 192.168.163.133.1043 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:53.988306 IP 192.168.163.129.44656 > 192.168.163.1.2967: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:53.988389 IP 192.168.163.129.44655 > 192.168.163.133.1043: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.988420 IP 192.168.163.129.44655 > 192.168.163.254.14000: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:53.988439 IP 192.168.163.129.44654 > 192.168.163.131.1043: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:53.988570 IP 192.168.163.133.1043 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:53.988613 IP 192.168.163.131.1043 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:54.091520 IP 192.168.163.129.44654 > 192.168.163.1.2222: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.091595 IP 192.168.163.129.44654 > 192.168.163.2.search: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.091616 IP 192.168.163.129.44654 > 192.168.163.131.3011: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.091660 IP 192.168.163.129.44654 > 192.168.163.133.3011: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.091698 IP 192.168.163.2.search > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 32767, length 0
10:59:54.091740 IP 192.168.163.131.3011 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:54.091783 IP 192.168.163.133.3011 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:54.191843 IP 192.168.163.129.44655 > 192.168.163.1.2222: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.191905 IP 192.168.163.129.44655 > 192.168.163.2.search: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.191926 IP 192.168.163.129.44655 > 192.168.163.131.3011: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.191984 IP 192.168.163.129.44655 > 192.168.163.133.3011: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.192041 IP 192.168.163.2.search > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 32767, length 0
10:59:54.192070 IP 192.168.163.131.3011 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:54.192111 IP 192.168.163.133.3011 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:54.294609 IP 192.168.163.129.44656 > 192.168.163.1.2222: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:54.294683 IP 192.168.163.129.44654 > 192.168.163.133.3322: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.294714 IP 192.168.163.129.44654 > 192.168.163.254.rootd: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.294733 IP 192.168.163.129.44654 > 192.168.163.1.1113: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.294752 IP 192.168.163.129.44654 > 192.168.163.2.x11-4: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.294854 IP 192.168.163.133.3322 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:54.294896 IP 192.168.163.2.x11-4 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 32767, length 0
10:59:54.394910 IP 192.168.163.129.44676 > 192.168.163.1.loc-srv: Flags [S], seq 1223051769, win 1024, options [mss 1460], length 0
10:59:54.394976 IP 192.168.163.129.44655 > 192.168.163.1.1113: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.394995 IP 192.168.163.129.44655 > 192.168.163.2.x11-4: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.395014 IP 192.168.163.129.44655 > 192.168.163.133.3322: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.395059 IP 192.168.163.129.44655 > 192.168.163.254.rootd: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.395089 IP 192.168.163.2.x11-4 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 32767, length 0
10:59:54.395133 IP 192.168.163.133.3322 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:54.395357 IP 192.168.163.1.loc-srv > 192.168.163.129.44676: Flags [S.], seq 2651747523, ack 1223051770, win 8192, options [mss 1460], length 0
10:59:54.395438 IP 192.168.163.129.44676 > 192.168.163.1.loc-srv: Flags [R], seq 1223051770, win 0, length 0
10:59:54.497628 IP 192.168.163.129.44656 > 192.168.163.1.1113: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:54.497694 IP 192.168.163.129.44654 > 192.168.163.2.1500: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.497727 IP 192.168.163.129.44654 > 192.168.163.131.3322: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.497781 IP 192.168.163.129.44654 > 192.168.163.133.telnets: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.497809 IP 192.168.163.129.44654 > 192.168.163.254.32: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.497828 IP 192.168.163.129.44654 > 192.168.163.1.64623: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.497885 IP 192.168.163.2.1500 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 32767, length 0
10:59:54.497976 IP 192.168.163.131.3322 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:54.498010 IP 192.168.163.133.telnets > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:54.597893 IP 192.168.163.129.44655 > 192.168.163.1.64623: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.597955 IP 192.168.163.129.44655 > 192.168.163.2.1500: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.598001 IP 192.168.163.129.44655 > 192.168.163.131.3322: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.598049 IP 192.168.163.129.44655 > 192.168.163.133.telnets: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.598078 IP 192.168.163.129.44655 > 192.168.163.254.32: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.598097 IP 192.168.163.129.44654 > 192.168.163.254.3920: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.598151 IP 192.168.163.2.1500 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 32767, length 0
10:59:54.598179 IP 192.168.163.131.3322 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:54.598207 IP 192.168.163.133.telnets > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:54.700711 IP 192.168.163.129.44656 > 192.168.163.1.64623: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:54.700776 IP 192.168.163.129.44655 > 192.168.163.254.3920: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.700797 IP 192.168.163.129.44654 > 192.168.163.131.telnets: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.700828 IP 192.168.163.129.44654 > 192.168.163.133.1009: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.700861 IP 192.168.163.129.44654 > 192.168.163.254.16113: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.700947 IP 192.168.163.133.1009 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:54.700974 IP 192.168.163.131.telnets > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:54.800983 IP 192.168.163.129.44655 > 192.168.163.131.telnets: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.801060 IP 192.168.163.129.44655 > 192.168.163.133.1009: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.801109 IP 192.168.163.129.44655 > 192.168.163.254.16113: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.801138 IP 192.168.163.129.44654 > 192.168.163.254.2301: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.801156 IP 192.168.163.129.44654 > 192.168.163.1.2021: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.801204 IP 192.168.163.131.telnets > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:54.801234 IP 192.168.163.133.1009 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:54.903712 IP 192.168.163.129.44655 > 192.168.163.1.2021: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.903796 IP 192.168.163.129.44655 > 192.168.163.254.2301: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:54.903816 IP 192.168.163.129.44654 > 192.168.163.133.880: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.903847 IP 192.168.163.129.44654 > 192.168.163.254.1075: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.903864 IP 192.168.163.129.44654 > 192.168.163.1.11110: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:54.903918 IP 192.168.163.133.880 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:55.004024 IP 192.168.163.129.44655 > 192.168.163.1.11110: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.004100 IP 192.168.163.129.44655 > 192.168.163.133.880: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.004131 IP 192.168.163.129.44655 > 192.168.163.254.1075: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.004151 IP 192.168.163.129.44656 > 192.168.163.1.2021: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:55.004169 IP 192.168.163.129.44654 > 192.168.163.254.65129: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.004226 IP 192.168.163.133.880 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:55.106797 IP 192.168.163.129.44656 > 192.168.163.1.11110: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:55.106872 IP 192.168.163.129.44655 > 192.168.163.254.65129: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.106892 IP 192.168.163.129.44654 > 192.168.163.131.1009: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.107039 IP 192.168.163.131.1009 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:55.207032 IP 192.168.163.129.44655 > 192.168.163.131.1009: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.207107 IP 192.168.163.129.44654 > 192.168.163.1.12345: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.207141 IP 192.168.163.129.44654 > 192.168.163.2.1050: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.207246 IP 192.168.163.131.1009 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
10:59:55.207282 IP 192.168.163.2.1050 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 32767, length 0
10:59:55.309818 IP 192.168.163.129.44655 > 192.168.163.1.12345: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.309883 IP 192.168.163.129.44654 > 192.168.163.254.10215: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.309908 IP 192.168.163.129.44654 > 192.168.163.1.15004: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.410091 IP 192.168.163.129.44655 > 192.168.163.1.15004: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.410173 IP 192.168.163.129.44655 > 192.168.163.254.10215: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.410194 IP 192.168.163.129.44656 > 192.168.163.1.12345: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:55.510368 IP 192.168.163.129.44656 > 192.168.163.1.15004: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:55.510442 IP 192.168.163.129.44654 > 192.168.163.1.6689: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.510463 IP 192.168.163.129.44654 > 192.168.163.2.35500: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.510532 IP 192.168.163.2.35500 > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 32767, length 0
10:59:55.610595 IP 192.168.163.129.44655 > 192.168.163.1.6689: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.610666 IP 192.168.163.129.44655 > 192.168.163.2.35500: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.610736 IP 192.168.163.2.35500 > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 32767, length 0
10:59:55.611464 IP 192.168.163.129.44654 > 192.168.163.254.2383: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.713360 IP 192.168.163.129.44677 > 192.168.163.1.loc-srv: Flags [S], seq 1239828729, win 1024, options [mss 1460], length 0
10:59:55.713434 IP 192.168.163.129.44656 > 192.168.163.1.6689: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:55.713457 IP 192.168.163.129.44655 > 192.168.163.254.2383: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.713678 IP 192.168.163.1.loc-srv > 192.168.163.129.44677: Flags [S.], seq 137972262, ack 1239828730, win 8192, options [mss 1460], length 0
10:59:55.713804 IP 192.168.163.129.44677 > 192.168.163.1.loc-srv: Flags [R], seq 1239828730, win 0, length 0
10:59:55.813680 IP 192.168.163.129.44654 > 192.168.163.254.9009: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.813756 IP 192.168.163.129.44654 > 192.168.163.1.407: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:55.916425 IP 192.168.163.129.44655 > 192.168.163.1.407: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:55.916480 IP 192.168.163.129.44655 > 192.168.163.254.9009: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:56.016712 IP 192.168.163.129.44656 > 192.168.163.1.407: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:56.016767 IP 192.168.163.129.44654 > 192.168.163.1.705: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:56.117109 IP 192.168.163.129.44655 > 192.168.163.1.705: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:56.117156 IP 192.168.163.129.44654 > 192.168.163.133.search: Flags [S], seq 1155941881, win 1024, options [mss 1460], length 0
10:59:56.117296 IP 192.168.163.133.search > 192.168.163.129.44654: Flags [R.], seq 0, ack 1155941882, win 0, length 0
10:59:56.217257 IP 192.168.163.129.44656 > 192.168.163.1.705: Flags [S], seq 1155810811, win 1024, options [mss 1460], length 0
10:59:56.217308 IP 192.168.163.129.44655 > 192.168.163.133.search: Flags [S], seq 1156007416, win 1024, options [mss 1460], length 0
10:59:56.217441 IP 192.168.163.133.search > 192.168.163.129.44655: Flags [R.], seq 0, ack 1156007417, win 0, length 0
